Status,AcqSite,Scanner,Project,Session,ScanId,ScanDate,InsertDate,UUID
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7985510_V1_B,18,2018-07-23,2018-07-24 17:04:01.209,dd8f63b6-8a66-432e-9a14-9a45bc660984
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7985510_V1_B,21,2018-07-23,2018-07-24 17:04:01.209,b1fe8aab-0b91-48b4-ad7c-f0ac7efd42b1
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7985510_V1_B,24,2018-07-23,2018-07-24 17:04:01.209,e9d160b9-cd03-4f3b-a152-a35dcd7934c7
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7985510_V1_B,27,2018-07-23,2018-07-24 17:04:01.209,96297d17-ea9a-474b-863b-d6098a8cc35e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_A,10,2018-07-24,2018-07-25 00:02:50.367,c1109548-b848-4891-b684-0fa1a905c562
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_A,13,2018-07-24,2018-07-25 00:02:50.367,b4f2bf60-d7ec-4c5e-9916-ba12c775f8f7
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_A,30,2018-07-24,2018-07-25 00:02:50.367,4a84a974-afc3-4c15-a028-04f85836bfe1
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_A,33,2018-07-24,2018-07-25 00:02:50.367,752d38cc-70c3-4c4c-bf58-32c26818f241
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_A,36,2018-07-24,2018-07-25 00:02:50.367,73291a07-0448-4d9b-aa9a-074d7fce4677
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_A,10,2018-07-25,2018-07-26 00:04:20.263,5060a855-2be6-4303-b288-94926e745a1e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_A,13,2018-07-25,2018-07-26 00:04:20.263,19c63206-704f-4f8f-a05d-283a02f08f7f
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_A,30,2018-07-25,2018-07-26 00:04:20.263,923cc2bc-93e6-4a9d-b55a-abcf726d0737
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_A,33,2018-07-25,2018-07-26 00:04:20.263,18d92532-8f53-495f-9c43-df6bfb2a17e0
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_A,36,2018-07-25,2018-07-26 00:04:20.263,3b15f19b-5969-436a-9319-230661f0b790
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_B,10,2018-07-25,2018-07-26 00:23:20.865,37f34a09-315d-4622-8312-9e5f21eddf6e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_B,13,2018-07-25,2018-07-26 00:23:20.865,1462d058-65fd-4eb7-a748-2ccf41f99078
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_B,18,2018-07-25,2018-07-26 00:23:20.865,175787ec-d927-4aa8-8dce-539a38fb98ae
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_B,21,2018-07-25,2018-07-26 00:23:20.865,ae97c5c7-ac40-4591-85c8-974b5de553d7
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_B,24,2018-07-25,2018-07-26 00:23:20.865,36aaadb2-fb1c-4b72-8799-ad53afc65b5e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7643279_V1_B,27,2018-07-25,2018-07-26 00:23:20.865,5c2e9071-72f9-4d2d-a694-772042667aa0
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_B,10,2018-07-26,2018-07-26 17:39:20.418,d79ba8a0-1249-4992-b492-a12c845f0eb0
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_B,13,2018-07-26,2018-07-26 17:39:20.418,14446d1c-073b-4bfd-9a44-d51916f9d8da
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_B,18,2018-07-26,2018-07-26 17:39:20.418,56f84385-2d35-4188-9f2f-c9b24486469f
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_B,21,2018-07-26,2018-07-26 17:39:20.418,e1fe4e31-3417-411b-93ff-33c3fcbbe790
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_B,24,2018-07-26,2018-07-26 17:39:20.418,354aac21-df0e-4032-aaf8-dc8fe1bbb7c2
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_B,27,2018-07-26,2018-07-26 17:39:20.418,1f64a984-3aaa-4cec-b264-f8970d44e299
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_B,10,2018-07-26,2018-07-27 00:04:31.674,4e6b7ab4-9dfd-42dc-92e2-a6399a8bbf48
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_B,13,2018-07-26,2018-07-27 00:04:31.674,cfe98200-b7b9-4f59-aa08-862d843fce37
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_B,18,2018-07-26,2018-07-27 00:04:31.674,a1995c5f-80b4-4429-9c76-10d539cae3c8
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_B,21,2018-07-26,2018-07-27 00:04:31.674,c9df58eb-a5ba-458a-8f47-af5aebf0f1b8
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_B,24,2018-07-26,2018-07-27 00:04:31.674,a7870670-596e-434d-b845-63d3ed7fe470
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8433273_V1_B,27,2018-07-26,2018-07-27 00:04:31.674,cda978a4-ef7e-4455-9e24-994045975498
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_A,10,2018-07-26,2018-07-27 10:16:05.007,9c7462a2-f2f5-4cf7-bb39-b71fe926ef27
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_A,13,2018-07-26,2018-07-27 10:16:05.007,69c6bd22-0458-4bb3-aa64-99ed277d592d
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_A,30,2018-07-26,2018-07-27 10:16:05.007,a64ddc0c-b75c-4986-bf91-c5da44b5d66e
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_A,33,2018-07-26,2018-07-27 10:16:05.007,73ef4303-f88d-4a0d-819e-5e3aa15e034f
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA9784914_V1_A,36,2018-07-26,2018-07-27 10:16:05.007,95f58a19-2353-4b78-8a39-9fa285bf213e
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_A,10,2018-07-27,2018-07-27 11:32:01.072,3af93e2b-6bb5-4d22-b93e-c90df1c8b486
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_A,13,2018-07-27,2018-07-27 11:32:01.072,974ff26a-47cf-4fe1-b974-0220dfbd1482
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_A,30,2018-07-27,2018-07-27 11:32:01.072,82e2007c-9289-4f7b-8237-ea871d3f513f
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_A,33,2018-07-27,2018-07-27 11:32:01.072,3be36057-07b0-4d21-a5ee-c749c7beab41
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_A,37,2018-07-27,2018-07-27 11:32:01.072,1d151a0f-d192-4be3-aade-07209df8602a
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_A,39,2018-07-27,2018-07-27 11:32:01.072,40023289-27f6-4c11-ad36-01815e2dc44a
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA6875801_V1_A,10,2018-07-27,2018-07-27 13:39:50.14,a1737870-1a76-4956-b6b9-88908714e563
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA6875801_V1_A,13,2018-07-27,2018-07-27 13:39:50.14,48dc40f8-94fe-421b-a68f-684a03f3ea3e
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA6875801_V1_A,30,2018-07-27,2018-07-27 13:39:50.14,20cbf7f1-cb05-49bd-996c-2cd571946642
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA6875801_V1_A,33,2018-07-27,2018-07-27 13:39:50.14,b005e45f-f890-42f2-a7f1-32b562ba687e
HAS RAW,,MRC35426,CCF_HCA_ITK,HCA6875801_V1_A,36,2018-07-27,2018-07-27 13:39:50.14,6d730ee5-b03f-466d-bf03-82c02b128e12
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_B,10,2018-07-27,2018-07-27 14:31:35.187,dc51cf23-2acb-4d51-803a-577297fd80e5
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_B,13,2018-07-27,2018-07-27 14:31:35.187,bf88dbe3-f2ee-4391-aa0b-ea70873f6ff2
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_B,16,2018-07-27,2018-07-27 14:31:35.187,8b7a36b3-a667-4278-826e-41b7f122161a
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_B,21,2018-07-27,2018-07-27 14:31:35.187,e12e1848-48d1-44f7-9909-fdf3a86227e1
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_B,24,2018-07-27,2018-07-27 14:31:35.187,f0c3122e-4a93-4505-a4e1-a311aa3f3b60
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_B,27,2018-07-27,2018-07-27 14:31:35.187,58ce7c97-2ca4-4e12-8e52-4b5856d92ccd
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7453375_V1_B,30,2018-07-27,2018-07-27 14:31:35.187,fa909033-c829-4874-8011-71b677e333d6
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_A,10,2018-07-27,2018-07-28 00:01:57.675,0cae1ae9-932c-433a-9f26-04ca54ae4550
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_A,13,2018-07-27,2018-07-28 00:01:57.675,986ceef7-caea-41be-a908-66be06bfc274
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_A,30,2018-07-27,2018-07-28 00:01:57.675,06f05d6e-dd6c-4020-b57a-1d97c33139e9
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_A,33,2018-07-27,2018-07-28 00:01:57.675,7d426af5-1716-4ea9-bb55-70d38afb2f47
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_A,36,2018-07-27,2018-07-28 00:01:57.675,076a70ba-4adb-475d-8be2-c483058b2257
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_B,10,2018-07-28,2018-07-29 00:03:19.315,8b7bde1d-6eba-42fa-ac55-be1a7fa2fda2
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_B,13,2018-07-28,2018-07-29 00:03:19.315,ffe17d1f-14ab-45e8-b46c-ef0b72d2fc3f
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_B,18,2018-07-28,2018-07-29 00:03:19.315,3489184b-a62b-404b-8cdf-50307c57748d
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_B,21,2018-07-28,2018-07-29 00:03:19.315,99f883fc-03ca-443f-9bef-94f10cc192b7
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_B,24,2018-07-28,2018-07-29 00:03:19.315,01112a0f-b237-45b0-b761-c49a8ab2b463
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9589815_V1_B,27,2018-07-28,2018-07-29 00:03:19.315,561d21fb-c051-45eb-a1ee-383521acea3b
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_A,10,2018-07-29,2018-07-30 00:03:11.056,f556fc6a-ee93-47d0-b78b-3faba01bb4d3
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_A,13,2018-07-29,2018-07-30 00:03:11.056,7ab74eb7-d9dd-4f7f-b364-c2d79c0f6948
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_A,30,2018-07-29,2018-07-30 00:03:11.056,0eb59768-0586-4cad-9cd7-c6cbf652668b
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_A,33,2018-07-29,2018-07-30 00:03:11.056,c02817ae-8ee7-4a53-890b-64adaa98bc97
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_A,36,2018-07-29,2018-07-30 00:03:11.056,e3567d7e-9468-4c62-99ff-f5406bcfa835
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_A,10,2018-07-30,2018-07-30 12:31:51.646,a9836974-28bc-4059-9a8d-11196f4d6284
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_A,13,2018-07-30,2018-07-30 12:31:51.646,7e55b75e-ef4b-46b2-8f8b-d5edf0025e0b
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_A,30,2018-07-30,2018-07-30 12:31:51.646,85f0d492-936d-40eb-9154-87388f84d377
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_A,33,2018-07-30,2018-07-30 12:31:51.646,ae3e7ccf-e506-4647-af63-443fbe3aa018
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_A,36,2018-07-30,2018-07-30 12:31:51.646,26e39ba4-6c53-41f7-a954-706bce2ec57c
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_B,10,2018-07-30,2018-07-30 15:31:27.107,d8d5aca3-7905-48dc-8814-edcacfe0124f
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_B,13,2018-07-30,2018-07-30 15:31:27.107,fcab3432-3984-425d-9f71-f38ba7b591f3
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_B,18,2018-07-30,2018-07-30 15:31:27.107,79f911a2-2ef6-42a1-931e-0692b1789fc0
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_B,21,2018-07-30,2018-07-30 15:31:27.107,be858aa9-235f-4df7-ad19-ad9f95daa98a
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_B,24,2018-07-30,2018-07-30 15:31:27.107,93231601-6358-4340-83a4-cde9019c76da
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7902782_V1_B,27,2018-07-30,2018-07-30 15:31:27.107,7ed163c2-12ca-488f-a5e2-d7872a07ab64
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA7937701_V1_A,10,2019-04-29,2019-04-29 14:31:23.424,23649ba9-0b05-41dc-abee-45f452c120cc
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA7937701_V1_A,13,2019-04-29,2019-04-29 14:31:23.424,28aeefb3-b2fe-4062-9636-b83c5744bcf5
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA7937701_V1_A,30,2019-04-29,2019-04-29 14:31:23.424,4647cc82-48ad-4203-8bb4-b79646d458dd
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA7937701_V1_A,33,2019-04-29,2019-04-29 14:31:23.424,b4ac6108-b7c9-4a1e-8008-973c3598fffa
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA7937701_V1_A,36,2019-04-29,2019-04-29 14:31:23.424,4450078c-33cb-4e7d-a549-e2c61013746e
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7264574_V2_B,10,2019-05-17,2019-05-17 14:32:47.286,a8ecbaa7-c75c-44a5-a9f9-24cc5dbee8f2
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7264574_V2_B,13,2019-05-17,2019-05-17 14:32:47.286,ed20c4b7-5664-4850-8977-d3966506d3f9
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7264574_V2_B,18,2019-05-17,2019-05-17 14:32:47.286,2e8877bb-3ee5-4398-91cf-8b7373ae818e
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7264574_V2_B,21,2019-05-17,2019-05-17 14:32:47.286,0326199a-7f92-4f0b-a0ad-f422a8a51be9
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7264574_V2_B,24,2019-05-17,2019-05-17 14:32:47.286,4f1059e8-024f-4b95-a8d2-59fc0368943b
HAS RAW,MGH PrismaFit-Bay4,BAY4OC,CCF_HCA_ITK,HCA7264574_V2_B,27,2019-05-17,2019-05-17 14:32:47.286,bba1c2ed-fdbe-4f64-9e17-c0b12abfc84a
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA9222063_V1_B,10,2019-05-16,2019-05-22 12:51:12.847,699c282b-2871-4b28-b999-de6eda6c8253
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA9222063_V1_B,13,2019-05-16,2019-05-22 12:51:12.847,62f3a81e-01d4-4658-b98c-e0828ff97c5a
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA9222063_V1_B,18,2019-05-16,2019-05-22 12:51:12.847,ad2d89ef-2090-4515-80d7-ee023e9e514b
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA9222063_V1_B,21,2019-05-16,2019-05-22 12:51:12.847,fd9905cb-f998-4da4-a029-1508ffd5b209
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA9222063_V1_B,24,2019-05-16,2019-05-22 12:51:12.847,5e224c01-a137-49ae-ab32-71c0fb5bf3c4
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA9222063_V1_B,27,2019-05-16,2019-05-22 12:51:12.847,24293713-0a92-458b-add0-c6bbe10e3a85
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA8772801_V1_B,10,2019-05-27,2019-05-27 13:32:28.287,c451b882-8f88-462a-bd70-028862183cad
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA8772801_V1_B,13,2019-05-27,2019-05-27 13:32:28.287,b15be275-7c89-4741-b666-18572c92d662
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA8772801_V1_B,18,2019-05-27,2019-05-27 13:32:28.287,aa4e85a6-c0fa-41db-ad46-027b946cc9e4
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA8772801_V1_B,21,2019-05-27,2019-05-27 13:32:28.287,cbc8e029-557d-4797-875f-b2de546f579e
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA8772801_V1_B,24,2019-05-27,2019-05-27 13:32:28.287,0b134ef7-049e-45fc-be94-d22dd12f0a72
HAS RAW,,AWP166038,CCF_HCA_ITK,HCA8772801_V1_B,27,2019-05-27,2019-05-27 13:32:28.287,b286e686-c757-44dd-9959-0713ccfba881
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA9684304_V1_B,10,2019-05-29,2019-05-29 13:31:25.153,c0533f5b-1e0f-4560-a810-29d6466458cf
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA9684304_V1_B,13,2019-05-29,2019-05-29 13:31:25.153,417876d3-50a8-4c12-83a3-18d0b03a7166
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA9684304_V1_B,18,2019-05-29,2019-05-29 13:31:25.153,c4587e01-0ee4-4376-b67a-923c63166301
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA9684304_V1_B,21,2019-05-29,2019-05-29 13:31:25.153,cfa113b0-803c-465d-b1a3-d56b849b85d6
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA9684304_V1_B,24,2019-05-29,2019-05-29 13:31:25.153,e8bd5f2f-3d5f-422b-98b2-e66a41a13425
HAS RAW,UCLA Brain Mapping Center,MRC35343,CCF_HCA_ITK,HCA9684304_V1_B,27,2019-05-29,2019-05-29 13:31:25.153,ea59a275-f739-41c2-9b45-6bc36e95b781
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6989715_V2_B,10,2019-05-29,2019-05-30 00:04:06.718,5635e019-7ce0-4f26-a0c8-95f1433b0204
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6989715_V2_B,13,2019-05-29,2019-05-30 00:04:06.718,75031252-c287-4279-9a53-3ac6033d71f0
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6989715_V2_B,18,2019-05-29,2019-05-30 00:04:06.718,5f3bb205-9cf9-4a2a-9a95-1da273a86637
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6989715_V2_B,21,2019-05-29,2019-05-30 00:04:06.718,0a9fb694-a362-4292-8c6a-cded0d2119b6
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6989715_V2_B,24,2019-05-29,2019-05-30 00:04:06.718,30c5b947-a03e-4db7-af48-2b76ccf99b43
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6989715_V2_B,27,2019-05-29,2019-05-30 00:04:06.718,99c6c758-a881-4fda-9ecc-8f55bf0ac0f9
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7271369_V2_A,10,2019-05-30,2019-06-01 00:06:00.825,7e9887d7-79bc-4b9f-a68f-42f74a556276
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7271369_V2_A,13,2019-05-30,2019-06-01 00:06:00.825,5cea2509-c608-426a-9db2-cb4e90023b42
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7271369_V2_A,30,2019-05-30,2019-06-01 00:06:00.825,5ad35018-e5ab-4b70-bfd1-d4276fd14b95
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7271369_V2_A,41,2019-05-30,2019-06-01 00:06:00.825,118538f1-5535-472f-93b0-518811d5612b
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7271369_V2_A,44,2019-05-30,2019-06-01 00:06:00.825,677b09d7-e3fa-4597-8794-58076f71f161
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA7271369_V2_A,47,2019-05-30,2019-06-01 00:06:00.825,96f0ef83-9962-4e14-bf53-90da760b731e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6388082_V1_B,10,2019-06-04,2019-06-05 00:02:54.531,429b528d-56d8-48e8-90a7-ff991218582e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6388082_V1_B,13,2019-06-04,2019-06-05 00:02:54.531,225c5cef-ff65-4a97-98a2-fe1d428781f7
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6388082_V1_B,18,2019-06-04,2019-06-05 00:02:54.531,8fc9897e-5683-4797-80d6-88972eec2530
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6388082_V1_B,21,2019-06-04,2019-06-05 00:02:54.531,6127fd80-67a1-4ba2-abc4-540f373e9344
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6388082_V1_B,24,2019-06-04,2019-06-05 00:02:54.531,fd3e8be2-cc98-4368-a356-444fc32051ae
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA6388082_V1_B,27,2019-06-04,2019-06-05 00:02:54.531,987ec951-b999-4ac3-8f82-86cf0c35bdf4
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8508480_V1_A,10,2019-06-04,2019-06-05 00:32:51.776,7ee693bb-98e0-4629-8071-59814931e438
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8508480_V1_A,13,2019-06-04,2019-06-05 00:32:51.776,e7f9729e-6f32-4732-aa6f-1aa64bb8a480
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8508480_V1_A,30,2019-06-04,2019-06-05 00:32:51.776,6cca9000-2fe1-4446-81e1-730d761f15a2
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8508480_V1_A,33,2019-06-04,2019-06-05 00:32:51.776,f72655f4-76ca-4ac6-93af-081159d25039
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8508480_V1_A,36,2019-06-04,2019-06-05 00:32:51.776,28b72b03-9637-435f-9715-ddfaeb25ed1e
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_B,10,2018-07-30,2018-07-31 00:03:01.009,877b9304-fba0-49d9-a1c1-2631fad18723
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_B,13,2018-07-30,2018-07-31 00:03:01.009,6c220adb-b4c8-4e3f-a47a-cbe9708b4cb3
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_B,18,2018-07-30,2018-07-31 00:03:01.009,5ea9778f-27b1-4d85-8c66-56649b259418
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_B,21,2018-07-30,2018-07-31 00:03:01.009,e4930aca-7c9c-41b6-be04-6d57a846299b
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_B,24,2018-07-30,2018-07-31 00:03:01.009,3556ec6f-980f-4ab1-ad14-8679cfb19c04
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA9194084_V1_B,27,2018-07-30,2018-07-31 00:03:01.009,d5912206-441b-4618-afd2-4fe4ed37178c
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8065472_V1_A,10,2018-07-30,2018-07-31 00:16:39.663,2d036b3e-aac8-4d39-98ca-75823f09d528
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8065472_V1_A,13,2018-07-30,2018-07-31 00:16:39.663,c59900ec-20bf-4801-aed7-7e207051acc6
HAS RAW,CMRR 3T-C,TRIOC,CCF_HCA_ITK,HCA8065472_V1_A,30,2018-07-30,2018-07-31 00:16:39.663,2ab955bf-bac6-40ea-984c-6c176c337956
